"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2017.08.22 12:00 AM GMT","Gateway Motorsports Park - Oval","IndyCar Series - Road","2017","3","N/A","11","2058"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","57","Dallara DW12","63","Dallara DW12","264355","264355","Bradley R Smith","1","6","0","Running","-00.000","93","","34.472","24.613","29","130","6","123","14","3","31","Great Plains","2432","2515","16","499","16","499","IndyCar Series - Road","100","0"
"2","57","Dallara DW12","63","Dallara DW12","49276","49276","Andrey Efimenko","8","4","0","Running","-01.803","0","","34.486","24.906","65","130","0","114","12","3","46","Central-Eastern Europe","2647","2711","20","499","20","499","IndyCar Series - Road","100","0"
"3","57","Dallara DW12","63","Dallara DW12","258728","258728","Michele Costantini","5","5","0","Running","-05.160","17","","34.512","25.022","7","130","1","105","10","3","41","Italy","2625","2676","20","499","20","499","IndyCar Series - Road","100","0"
"4","57","Dallara DW12","63","Dallara DW12","256057","256057","David Adams8","7","9","0","Running","-09.848","0","","34.548","25.265","49","130","2","96","8","4","27","Indiana","1973","2031","20","499","20","499","IndyCar Series - Road","100","0"
"5","57","Dallara DW12","63","Dallara DW12","188319","188319","Luigi Griffini","14","12","0","Running","-17.546","0","","34.607","25.358","7","130","0","87","6","4","41","Italy","1544","1604","18","284","19","380","IndyCar Series - Road","100","0"
"6","57","Dallara DW12","63","Dallara DW12","258419","258419","Craig Shepherd","10","11","0","Running","-18.037","0","","34.611","25.379","31","130","0","79","4","7","29","Midwest","1700","1741","20","499","20","499","IndyCar Series - Road","100","0"
"7","57","Dallara DW12","63","Dallara DW12","78932","78932","Niall McBride","6","8","32","Disconnected","-44 L","0","","36.845","24.734","72","86","4","70","2","3","36","UK and I","2066","2081","18","297","19","351","IndyCar Series - Road","100","0"
"8","57","Dallara DW12","63","Dallara DW12","176142","176142","Andrew Kinsella","3","3","32","Disconnected","-65 L","11","","36.910","24.763","59","65","6","61","0","2","15","Canada","3615","3577","20","440","20","414","IndyCar Series - Road","100","0"
"9","57","Dallara DW12","63","Dallara DW12","17051","17051","Tim Holgate","4","1","0","Running","-74 L","9","","38.534","24.785","50","56","6","52","0","1","20","Ohio","4287","4223","16","499","16","499","IndyCar Series - Road","100","0"
"10","57","Dallara DW12","63","Dallara DW12","265613","265613","Matthew Talbert","15","15","32","Disconnected","-82 L","0","","37.940","25.594","29","48","2","43","0","6","25","Carolina","783","809","15","362","15","369","IndyCar Series - Road","100","0"
"11","57","Dallara DW12","63","Dallara DW12","156777","156777","David Hinz II","13","14","32","Disconnected","-88 L","0","","35.530","25.792","25","42","2","35","0","7","16","Pennsylvania","975","978","15","327","15","333","IndyCar Series - Road","100","0"
"12","57","Dallara DW12","63","Dallara DW12","260672","260672","Justin Kay","11","13","32","Disconnected","-94 L","0","","35.155","25.335","33","36","2","26","0","R","30","Texas","1094","1080","16","438","16","440","IndyCar Series - Road","100","0"
"13","57","Dallara DW12","63","Dallara DW12","81687","81687","Carl Johnson3","12","10","32","Disconnected","-94 L","0","","36.893","25.321","8","36","1","17","0","3","22","Florida","1753","1699","18","235","18","247","IndyCar Series - Road","100","0"
"14","57","Dallara DW12","63","Dallara DW12","80719","80719","Austin Espitee","2","2","32","Disconnected","-112 L","0","","36.810","24.700","7","18","4","8","0","1","12","New England","4181","4052","20","499","20","499","IndyCar Series - Road","100","0"
"15","57","Dallara DW12","63","Dallara DW12","240342","240342","Antenor Junior2","9","7","32","Disconnected","-113 L","0","","38.953","25.186","9","17","6","4","0","2","45","Brazil","2429","2327","19","337","19","317","IndyCar Series - Road","100","0"
